_id,workerId,treatment,taskID,forecast,timestamp,Category,BrierScore,PPPayment
nwKYLibixYdphpceA,04351752a59559d793529bef5abbd0694594eb27ed3ed339d8d7783d94868a24,1,10,0.27,1539407763778,Politics,0.1458,0.565
uFxygYzzNE6W523yP,04351752a59559d793529bef5abbd0694594eb27ed3ed339d8d7783d94868a24,1,11,0.03,1539407763779,Politics,0.0018,0.36
ev3zkRcdFyufCiYFu,04351752a59559d793529bef5abbd0694594eb27ed3ed339d8d7783d94868a24,1,12,0.74,1539407763780,Politics,1.0952,0.375
56Wf6k3zSoa4mx3Lb,04351752a59559d793529bef5abbd0694594eb27ed3ed339d8d7783d94868a24,1,13,1,1539407775026,Entertainment,2,0.525
dbscZmsGqf9YHm3bW,04351752a59559d793529bef5abbd0694594eb27ed3ed339d8d7783d94868a24,1,14,1,1539407775026,Entertainment,0,0.58
2SdCRH9KKNHTA4awi,04351752a59559d793529bef5abbd0694594eb27ed3ed339d8d7783d94868a24,1,15,0.9,1539407775027,Entertainment,1.62,0.595
85ZqHCocL565XEdiM,04351752a59559d793529bef5abbd0694594eb27ed3ed339d8d7783d94868a24,1,16,0.22,1539407775027,Entertainment,1.2168,0.495
HocZMLi5RL6FbzHAz,04351752a59559d793529bef5abbd0694594eb27ed3ed339d8d7783d94868a24,1,17,0.98,1539407775027,Entertainment,1.9207999999999998,0.525
6Lszxi4PPWxstdGQm,04351752a59559d793529bef5abbd0694594eb27ed3ed339d8d7783d94868a24,1,18,0.68,1539407775027,Entertainment,0.9248000000000002,0.555
Joa7JcXAuitsZg2Pz,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,1,0.73,1539425299970,Sports,0.1458,0.555
4MaKskDhwEq4AxQRv,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,2,0.73,1539425299971,Sports,1.0657999999999999,0.555
TLXLbGAZQP47NQsd7,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,3,0.39,1539425299971,Sports,0.3042,0.575
AZCcboRniQkN7tjXF,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,4,0.7,1539425299971,Sports,0.18000000000000005,0.605
dZu5gn6er8poys3ZN,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,5,0.3,1539425299972,Sports,0.18,0.59
P6jKmGBdsuMqGD8zY,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,6,0.64,1539425299972,Sports,0.8192,0.52
kvN3nN4Bv92D54SJR,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,7,0.41,1539425377232,Politics,0.33619999999999994,0.595
wN5GgKubYAEjkkdJt,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,8,0.81,1539425377233,Politics,0.07219999999999996,0.59
iDrJfTPhaBATJHQeC,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,9,0.58,1539425377233,Politics,0.6728,0.58
kxKtiHWs8HfECaJJZ,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,10,0,1539425377233,Politics,0,0.395
pbm6Kt85B5xsXKa2t,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,11,0.48,1539425377233,Politics,0.4608,0.475
oX39jXnxMMc3Lwivz,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,12,0,1539425377233,Politics,0,0.375
xvhQ4F3Dfbzte8aXB,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,1,0.54,1539425433649,Sports,0.4231999999999999,0.66
zdDrAcD5gHCEFhBWm,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,2,0.598,1539425433650,Sports,0.715208,0.7
yYhpRMemxPStXR35C,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,3,0.074,1539425433650,Sports,0.010951999999999998,0.355
ugqutBfzhRrueS3oT,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,4,0.599,1539425433651,Sports,0.32160200000000005,0.66
GhsNP453G3j4m2tsJ,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,5,0.701,1539425433651,Sports,0.9828019999999998,0.54
rNQ8MgCEYW2CQaeRq,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,6,0.5,1539425433652,Sports,0.5,0.655
S2zDb5PHdZCdRpL6T,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,7,0.201,1539425438186,Politics,0.08080200000000001,0.38
TYi8LjqCwqWSeiySj,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,8,0.301,1539425438188,Politics,0.9772020000000002,0.67
crGt2paqgCLhkp66Y,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,9,0.072,1539425438189,Politics,0.010367999999999999,0.32
roLXrScnACjkPJpxB,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,10,0.01,1539425438190,Politics,2e-4,0.395
6CjegBg3pt2Ed45qe,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,11,0.52,1539425438191,Politics,0.5408000000000001,0.5
u29qSSnLj4jhfPaiy,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,12,0.02,1539425438192,Politics,8e-4,0.45
NMsXSWRjYqcHoxvNs,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,13,0.11,1539425443082,Entertainment,0.0242,0.355
yHE3pEMtJAxznm67d,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,14,0.901,1539425443084,Entertainment,0.01960199999999999,0.59
qyN4tfsZYMo7uzAwS,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,15,0.15,1539425443085,Entertainment,0.045,0.435
DCTMZp4hkvxr5GrwP,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,16,0.801,1539425443086,Entertainment,0.07920199999999997,0.56
w4QiJbubaEmH4YLoj,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,17,0.901,1539425443087,Entertainment,1.623602,0.475
bA3jzDZtczGnqC5jE,2d76f954b53cd7e983392c30392b9ed919581d80d1172f858a25e9952c6d65fe,1,18,0.33,1539425443088,Entertainment,0.21780000000000002,0.65
LiBzWL4B8AWPRB9Qs,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,13,0.66,1539425515977,Entertainment,0.8712000000000001,0.48
xJ45pf8THGLCeCL5R,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,14,0.91,1539425515977,Entertainment,0.01619999999999999,0.54
Doy95JAg9G2bkuZTM,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,15,0.39,1539425515977,Entertainment,0.3042,0.59
v48wkX7RQuksSgwF7,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,16,0.72,1539425515977,Entertainment,0.15680000000000002,0.54
dngENQwwm8tejixNR,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,17,0.38,1539425515977,Entertainment,0.2888,0.58
qbKqNbdhdQfJLcoEG,0e740c0818b0c06ca2cb86228ddf1dd7c2691164cb26f1a72d89345ee0b1fdea,1,18,0.34,1539425515978,Entertainment,0.23120000000000004,0.575
gy4uunJjZsQkBPn7M,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,1,0.78,1539426327028,Sports,0.09679999999999998,0.655
7SCTmaZGEntLYG23D,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,2,0.73,1539426327029,Sports,1.0657999999999999,0.61
t32cRu8BoPFFeXZEw,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,3,0.09,1539426327029,Sports,0.0162,0.345
7LGuS3xSA6X4mYCBm,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,4,0.62,1539426327029,Sports,0.2888,0.65
XQZnGhhACi5pHTkz7,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,5,0.75,1539426327029,Sports,1.125,0.52
xXHmHh6TZkmS3bFxo,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,6,0.63,1539426327029,Sports,0.7938000000000001,0.615
kxeLBHaavdXKZBjb2,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,7,0.78,1539426354084,Politics,1.2168,0.58
eEX49nfteMnZFbbBS,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,8,0.8,1539426354084,Politics,0.07999999999999996,0.57
jQwvXuwjLe5R9eYhZ,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,9,0.41,1539426354084,Politics,0.33619999999999994,0.595
nfiNzQuC6sCNci2ae,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,10,0.08,1539426354084,Politics,0.0128,0.405
drSvoetyxtLmiGBg5,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,11,0.21,1539426354084,Politics,0.08819999999999999,0.47
xuNbp5iGeNEd22kCb,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,12,0.23,1539426354086,Politics,0.1058,0.45
85Mr3adf5DGEMdbfp,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,13,0.18,1539426403029,Entertainment,0.0648,0.42
sgXuwPJuu32JDnE5o,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,14,0.66,1539426403030,Entertainment,0.23119999999999996,0.535
AEw8Wtqwu8GvvMrXW,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,15,0.78,1539426403030,Entertainment,1.2168,0.57
pfmkRrZnnNHx8Ntx5,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,16,0.43,1539426403031,Entertainment,0.6498000000000002,0.675
Hj2sf8fcyYgbTEY27,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,17,0.6,1539426403031,Entertainment,0.72,0.54
qDipNKjyPK24GCcdb,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,18,0.89,1539426403031,Entertainment,1.5842,0.54
DDugsa7MNsiQuyPM9,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,1,0.9,1539427272772,Sports,0.01999999999999999,0.63
zRr7Y9DcXb8JfXoDY,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,2,0.25,1539427272772,Sports,0.125,0.395
Bv6SAtyLSmTAt5Shb,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,3,0,1539427272773,Sports,0,0.33
2ifSL3Q3DsDNLc2vk,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,4,0.2,1539427272773,Sports,1.2800000000000002,0.35
i5bR8DTk6c3ZaCJk6,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,5,0.8,1539427272773,Sports,1.2800000000000002,0.645
5Wtqew4oLwYCgK9y7,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,6,1,1539427272774,Sports,2,0.6
kjzL6n3yPwAg4MMDE,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,7,0.75,1539427311753,Politics,1.125,0.59
btzPF8SdkucbcBTXa,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,8,0.6,1539427311754,Politics,0.32000000000000006,0.565
39GEkcCDo3ows36v8,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,9,0,1539427311754,Politics,0,0.29
XaQ4nYcrTCbxKMNQT,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,10,0.3,1539427311754,Politics,0.18,0.61
rXx3nEm68fwWsxur4,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,11,0.1,1539427311755,Politics,0.020000000000000004,0.555
zv9rtnRGhefwJF2xr,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,12,0.2,1539427311755,Politics,0.08000000000000002,0.545
8Xg6aDNdQjhrxcyKB,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,13,0,1539427331455,Entertainment,0,0.315
vm5FHZNC37zT9GWqZ,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,14,1,1539427331455,Entertainment,0,0.685
YR93WLPR5Tgkha7ap,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,15,1,1539427331455,Entertainment,2,0.635
dCaZ24osWHuxZoejW,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,16,1,1539427331455,Entertainment,0,0.59
G6a9zJMprmoRuFWjv,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,17,0,1539427331456,Entertainment,0,0.325
KDiKBG64eTj8W5oyh,a8362d10b9e22185699e32ae221645b3a3feb6927e440f60905213a7f4f819ac,1,18,0.8,1539427331457,Entertainment,1.2800000000000002,0.51
Ghtr5YLvMBp4CKc6b,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,1,0.85,1539433978531,Sports,0.04500000000000001,0.585
dHT9tcLqpWLt6WXyz,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,2,0.78,1539433978532,Sports,1.2168,0.53
dsdWvcuo7r2Et8wTJ,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,3,0.8,1539433978533,Sports,1.2800000000000002,0.445
i5pKJJvCgeAaZEAJm,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,4,0.83,1539433978535,Sports,0.057800000000000025,0.615
FaLyZT835ArQvzy69,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,5,0.85,1539433978535,Sports,1.4449999999999998,0.5
4AzwmLLd3wSkanAYf,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,6,0.25,1539433978537,Sports,0.125,0.43
aBws4E8H8q6gTApYe,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,7,0.17,1539434059803,Politics,0.05780000000000001,0.35
YCWaTjHc3asyXNSAq,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,8,0.31,1539434059805,Politics,0.9521999999999998,0.6
TA8iWdFRCYJyG7pex,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,9,0.3,1539434059808,Politics,0.18,0.56
gkrdb4MikiPZ6qyQB,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,10,0.27,1539434059810,Politics,0.1458,0.41
jbR9ux7tJjZ6oohnH,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,11,0.27,1539434059811,Politics,0.1458,0.49
hnbi9ooHTiuZFhD2g,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,12,0.23,1539434059813,Politics,0.1058,0.435
zuxnweKs5MYkeNTKs,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,13,0.81,1539434089921,Entertainment,1.3122000000000003,0.545
rR6rtuBcd5kNNLyK6,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,14,0.89,1539434089922,Entertainment,0.024199999999999996,0.565
dw6CEGsezEmYMBLfK,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,15,0.38,1539434089923,Entertainment,0.2888,0.59
Lh5X5FXDLEkMzqMiA,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,16,0.82,1539434089926,Entertainment,0.06480000000000004,0.545
Bnz3QitJSg5aRBwdK,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,17,0.21,1539434089929,Entertainment,0.08819999999999999,0.42
FGCcQWkSP2PWuy8fu,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,18,0.33,1539434089930,Entertainment,0.21780000000000002,0.595
p8Yz6gh2bxmgs5SpP,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,1,0.5,1539437941135,Sports,0.5,0.65
oejRpo4eeHYDtKkR5,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,2,0,1539437941137,Sports,0,0.19
N6gZJuDNgKLYwzodM,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,3,0.7,1539437941139,Sports,0.9799999999999999,0.445
QFLmZysFGFeBezzAY,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,4,0.6,1539437941141,Sports,0.32000000000000006,0.67
ffppdFKp6cN8vrtZA,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,5,0.6,1539437941143,Sports,0.72,0.565
TBjrGv4kSyM3Hzahx,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,6,1,1539437941145,Sports,2,0.57
4bLEK9ZxdEuWcKxnY,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,7,0.2,1539437960198,Politics,0.08000000000000002,0.5
dPYaysmPLGWefYZpa,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,8,0.5,1539437960199,Politics,0.5,0.67
XqHLaFmbTN3Fr544m,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,9,0.4,1539437960201,Politics,0.32000000000000006,0.56
AsLsbSHnxheBkeZwx,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,10,0,1539437960202,Politics,0,0.415
8EGxifoqc8pkBcaSG,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,11,0.5,1539437960203,Politics,0.5,0.495
BAE3sYKwcGGXd2hXL,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,12,0,1539437960204,Politics,0,0.44
8gSGyTCbN5xcvepSE,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,13,0,1539437999359,Entertainment,0,0.345
HMKBGJ5AJ5nZwvngJ,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,14,0.78,1539437999361,Entertainment,0.09679999999999998,0.625
naDxjZuHcyPx6LjzW,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,15,0.5,1539437999363,Entertainment,0.5,0.605
mdie9uWyfE3NqzBnC,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,16,0.5,1539437999364,Entertainment,0.5,0.61
522kBNQNNStD9XtFv,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,17,0,1539437999366,Entertainment,0,0.395
jxPufgtDhEo82F4Ku,0508d1b794e7f8948d556c75f6509c422d607fbc4ac6dccddf6fac8792ed6df6,1,18,0.3,1539437999367,Entertainment,0.18,0.595
orSpCr88o9M4TDLhj,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,1,0.67,1538802159815,Sports,0.21779999999999994,0.525
vKiT6SHcSZ8aDgpSs,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,2,0.4,1538802159817,Sports,0.32000000000000006,0.605
aucwqj4xBnRZHhBMZ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,3,0.58,1538802159819,Sports,0.6728,0.47
8a4ve9GmcLDgPFGNk,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,4,0.38,1538802159820,Sports,0.7688,0.585
Kek3ApZZGfLNLNavK,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,5,0.62,1538802159821,Sports,0.7688,0.445
sRgQgFwbSYSEqNYJm,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,6,0.36,1538802159823,Sports,0.2592,0.595
e7CmAbaoAzYkn7pzJ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,7,0.41,1538802181138,Politics,0.33619999999999994,0.545
fLstaresBYQkZnd6F,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,8,0.6,1538802181140,Politics,0.32000000000000006,0.505
nyHS8648m5yv8YtPG,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,9,0.35,1538802181140,Politics,0.24499999999999997,0.54
SgMtdiwTKMdki9rSJ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,10,0.34,1538802181141,Politics,0.23120000000000004,0.475
xQhfTHttzFudASqFC,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,11,0.58,1538802181143,Politics,0.6728,0.465
72nAPnGZ49yTK4Ecj,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,12,0.8,1538802181143,Politics,1.2800000000000002,0.305
Wk9bAqL7q9yfKSfvZ,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,1,0.92,1538802183759,Sports,0.012799999999999987,0.525
vcEstT8mm6puW6yWY,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,2,1,1538802183762,Sports,2,0.56
8qP5HGY7jRcT7Aa3N,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,3,1,1538802183762,Sports,2,0.415
4i8rGnuWYnhBvyJcJ,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,4,0.83,1538802183762,Sports,0.057800000000000025,0.625
KNfeYtqAhjm5EAmhA,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,5,0.76,1538802183763,Sports,1.1552,0.485
bZC6xwZgQeknW3ncM,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,6,0.67,1538802183765,Sports,0.8978000000000002,0.55
cXZYqCY6MRyo5WMvw,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,13,0.66,1538802197675,Entertainment,0.8712000000000001,0.48
NXjyDGBtZ2scaLk3h,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,14,0.65,1538802197677,Entertainment,0.24499999999999997,0.575
5foF3JBTqryCek8o3,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,15,0.65,1538802197677,Entertainment,0.8450000000000001,0.465
RPWPSGjwK8mC5DWZZ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,16,0.83,1538802197682,Entertainment,0.057800000000000025,0.49
Q3CeW47vva9WJvt35,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,17,0.4,1538802197683,Entertainment,0.32000000000000006,0.465
HH66Lt3c5Rqm8yNZL,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,18,0.68,1538802197684,Entertainment,0.9248000000000002,0.45
tBXaCoQMmhNtxAMJF,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,7,0.31,1538802202808,Politics,0.1922,0.615
MKMmSjndfB6uW9KgD,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,8,0.86,1538802202809,Politics,0.039200000000000006,0.58
LfK3h334jxpdyCfyE,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,9,0.83,1538802202809,Politics,1.3778,0.495
5RYu5xjntKrXMEszd,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,10,0.82,1538802202809,Politics,1.3447999999999998,0.35
TAAvsJkdrtZJBqiQf,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,11,1,1538802202811,Politics,2,0.365
ee4yqBvNiaNsqY2LS,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,12,0.81,1538802202811,Politics,1.3122000000000003,0.29
X2kNnBjTMCQJWcKHT,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,13,0.91,1538802220503,Entertainment,1.6562000000000001,0.54
LXGbnrNHmuCkf84DZ,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,14,0.9,1538802220503,Entertainment,0.01999999999999999,0.615
XbJyHc8oFhejaw9zx,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,15,1,1538802220505,Entertainment,2,0.48
RHAxGctbvsojPiuDK,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,16,0.81,1538802220505,Entertainment,0.07219999999999996,0.55
BwqjdEsxuzav8eFoa,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,17,0.95,1538802220506,Entertainment,1.805,0.445
mGKCXQJRtJCkapA9v,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,18,0.83,1538802220506,Entertainment,1.3778,0.495
3QqgwvBa7w3gDBG63,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,2,1,1,1538802312905,Sports,0,0.565
CqAB27dJHkCp5pRSt,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,2,2,1,1538802312906,Sports,2,0.585
S3bD3o3QbqK6E7Pwa,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,2,3,0.81,1538802312907,Sports,1.3122000000000003,0.46
4fLSwcAbdEH895AcG,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,2,4,0.78,1538802312907,Sports,0.09679999999999998,0.65
Lz5MWKMMrHrt5ERnX,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,2,5,0.86,1538802312907,Sports,1.4791999999999998,0.52
